,date,region,nombre_de_trains_programmes,nombre_de_trains_ayant_circule,nombre_de_trains_annules,nombre_de_trains_en_retard_a_l_arrivee,taux_de_regularite,nombre_de_trains_a_l_heure_pour_un_train_en_retard_a_l_arrivee,commentaires,annee,mois,new_region,old_region
465,2017-07-01,Provence Alpes Côte d'Azur,14918.0,14405.0,513.0,2668.0,81.4786532454009,4.399175412293853,"Les résultas ont été impactés par un nombre important d'évènements externes, notamment des incendies aux abords des voies, des personnes sur ou le long des voies, des bagages abandonnés, par des défaillances sur les infrastructures et une fiabilité du matériel soumis à rude épreuve par les températures caniculaires.",2017,7,Provence-Alpes-Côte d'Azur,Provence Alpes Côte d'Azur
466,2017-11-01,Bretagne,8902.0,8807.0,95.0,569.0,93.539230157829,14.478031634446396,,2017,11,Bretagne,Bretagne
467,2017-07-01,Rhône Alpes,27172.0,26755.0,417.0,3105.0,88.39469258082602,7.616747181964573,L'alériotation continue pour les trains supprimés et les événements externes marquent les chiffres ponctualité,2017,7,Auvergne-Rhône-Alpes,Rhône Alpes
468,2017-11-01,Franche Comté,5503.0,5393.0,110.0,622.0,88.4665306879288,7.670418006430868,"Un taux de ponctualité encore en
baisse ce mois-ci avec 88,47% soit -
3,36 % comparé au mois d’octobre. Ce
mois-ci, les retards pour causes
externes augmentent de +7,4% et ceux
pour causes infrastructure ferroviaire
de 3,7%. Les retards pour les autres
causes baissent : les retards pour prise
en compte des voyageurs baissent de -
6,3%, ceux pour causes transporteur
ou matériel roulant baissent de -3,1%
et les retards pour causes gestion en
gare ou réutilisation de matériel
baissent de 1,3%.Les retards pour
causes gestion du trafic restent
stationnaires avec une baisse de -0,3%.",2017,11,Bourgogne-Franche-Comté,Franche Comté
469,2017-08-01,Aquitaine,9918.0,9698.0,220.0,822.0,91.52402557228294,10.798053527980535,"Le mois d'août ayant été marqué par de nombreux dérangements de signalisation, de passage à niveau et des pannes d'alimentation caténaires. Une forte affluence voyageurs sur les lignes d'Arcachon et Hendaye a impacté le régularité.",2017,8,Nouvelle Aquitaine,Aquitaine
470,2017-11-01,Languedoc Roussillon,4414.0,4334.0,80.0,707.0,83.68712505768343,5.13012729844413,,2017,11,Occitanie,Languedoc Roussillon
471,2017-08-01,Auvergne,4762.0,4695.0,67.0,316.0,93.26943556975506,13.85759493670886,Une amélioration sensible pour août; à noter l'item Infrastructure est assez marqué sur Auvergne,2017,8,Auvergne-Rhône-Alpes,Auvergne
472,2017-11-01,Nord Pas de Calais,18730.0,18465.0,265.0,2564.0,86.11427024099648,6.201638065522621,"La production du mois de novembre a été fortement marquée par la chute des des feuilles mortes avec un pic très important sur la journée du jeudi 23. Les actes de malveillance d’origine diverses restent à un niveau élevé, on notera parmi eux l’occupation des voies de la gare de Lille Flandres par des manifestants le 13. Le mois a également connu quelques anomalies de matériels roulants.",2017,11,Hauts-de-France,Nord Pas de Calais
473,2017-08-01,Basse Normandie,3457.0,3509.0,38.0,179.0,94.89883157594755,18.60335195530726,La principale cause de retard ce mois ci est la prise en charge voyageur avec de très nombreuse correspondance avec des trains Intercités en retard. Nous avons aussi des incidents matériels même si la tendance est plutôt à l'amélioration. Enfin ce sont les causes Tractions qui ont entrainé le plus de suppressions.,2017,8,Normandie,Basse Normandie
474,2017-11-01,Pays-de-la-Loire,12465.0,12244.0,221.0,1717.0,85.97680496569748,6.131042516016308,,2017,11,Pays de la Loire,Pays-de-la-Loire
475,2017-08-01,Franche Comté,5585.0,5529.0,56.0,291.0,94.73684210526316,18.0,"Le taux de ponctualité progresse de nouveau ce mois-ci à 94,74% soit +0,89 comparé au mois dernier. Les retards pour cause de prise en charge voyageurs augmentent de 2%, ceux pour cause infrastructure ferroviaire augmentent de 4% ainsi que les retards pour cause de gestion/réutilisation de matériel qui augmentent de 2%. les retards pour cause externe bien qu'en diminution (-4%) restent à un niveau élevé. Les retards pour cause de gestion du trafic baissent de 3%.",2017,8,Bourgogne-Franche-Comté,Franche Comté
476,2017-11-01,Poitou Charentes,3344.0,3304.0,40.0,444.0,86.56174334140437,6.441441441441442,"Le mois de novembre connait ses premières difficultés hivernales : adhérence dégradée (rail pollué par les feuilles  + pluie), visibilité dégradée (brouillard matinal) et givre important sur la caténaire.",2017,11,Nouvelle Aquitaine,Poitou Charentes
477,2017-08-01,Poitou Charentes,3544.0,3485.0,59.0,293.0,91.59253945480631,10.89419795221843,"Une production régionale correcte, à l'exception d'Angoulême-Saintes qui subit les retards des TGV sur Paris-Bordeaux.",2017,8,Nouvelle Aquitaine,Poitou Charentes
478,2017-11-01,Provence Alpes Côte d'Azur,15011.0,14505.0,506.0,2750.0,81.04102033781454,4.274545454545454,"La chute de nos résultats s'explique par des difficultés de circulations liées à  des causes externes ( intempéries, colis suspect, obstacles sur la voie,,) et  à des défaillances de nos infrastructures, le tout  entrainant des limitations de vitesse ou des modifications de notre plan de transport.",2017,11,Provence-Alpes-Côte d'Azur,Provence Alpes Côte d'Azur
479,2017-09-01,Grand Est,44420.0,43715.0,705.0,2329.0,94.67230927599222,17.769858308286818,"des résultats régularité en baisse ce mois ci , principalement du à des causes externes (multiples chutes d'arbres sur les installations SNCF les 13 et 14 septembre) mais également des travaux sur les lignes Metz -Strasbourg et Nancy- Strasbourg.",2017,9,Grand Est,
480,2017-12-01,Aquitaine,9810.0,9537.0,273.0,1229.0,87.113348013002,6.759967453213995,"Dans contexte de grèves, de givre et de changement de service, le mois de décembre 2017 restera comme le plus difficile de l'annnée en terme de production. L'action spécifique, intermétiers et quotidienne, de déverminage à permis de corriger rapidement les ""bugs"" liés au démarrage du nouveau service. La situation reste particulièrement compliquée en Sud Aquitaine qui souffre des effets combinés des grèves (essentiellement concentrée en Sud Aquitaine ) ; et des phénomènes météo (givres et tempêtes).",2017,12,Nouvelle Aquitaine,Aquitaine
481,2017-09-01,Rhône Alpes,27958.0,27669.0,289.0,2914.0,89.5,8.5,,2017,9,Auvergne-Rhône-Alpes,Rhône Alpes
482,2017-12-01,Bretagne,9266.0,9167.0,99.0,524.0,94.2838442238464,16.494274809160306,,2017,12,Bretagne,Bretagne
483,2017-10-01,Grand Est,44420.0,43715.0,705.0,2329.0,94.67230927599222,17.769858308286818,"Une régularité en hausse par rapport à septembre 2017 malgré l'augmentation des causes externes (colis suspects, personnes sur les voies,…) Le taux de suppression  est  lui en nette baisse par rapport au mois précèdent.",2017,10,Grand Est,
484,2017-12-01,Centre,10463.0,10240.0,223.0,1094.0,89.31640625,8.360146252285192,"Un mauvais mois de Décembre pour l'ensemble des lignes TER Centre. Ce mois reste malheureusement dans la continuité des chiffres de Septembre, Octobre et Novembre. Bien qu'étant multiples, les principales causes de ces résultats sont les dérangements d'installations (aiguillage, passage à niveau, signalisation...) et le passage de la tempête Anna avec sont lot d'arbres et de branches sur la voie et la caténaire. Une adhérence encore très dégradée sur nos lignes nous ont couté quelques points de régularité.",2017,12,Centre,
485,2017-10-01,Bretagne,9098.0,8989.0,109.0,516.0,94.25965068416954,16.420542635658915,,2017,10,Bretagne,Bretagne
486,2018-01-01,Centre,9453.0,9260.0,193.0,1299.0,85.9719222462203,6.128560431100847,"Ce premier mois  de l'année amorce une dynamique encourageante de redressement. Les intempéries sur cette première semaine de janvier  sont impactantes notamment avec le passage de la tempête Eléanor. Un mois de Janvier cependant en net progrès pour l'ensemble des lignes TER Centre par rapport à Décembre. Attendue par nos clients, cette amélioration dès le premier mois reste encourageant pour la suite.",2018,1,Centre,
487,2017-10-01,Franche Comté,5767.0,5725.0,42.0,468.0,91.82532751091703,11.232905982905985,"Le taux de ponctualité est en baisse à
91,83 % soit - 0,89 % comparé au mois
de septembre.
Les retards pour causes pour causes
gestion du trafic augmentent de 7,8%,
ceux pour prise en compte des
voyageurs augmentent de 4,4%, pour
causes transporteur ou matériel
roulant augmentent de 1,9% et les
causes infrastructure ferroviaire
augmentent de 0,5%.
Diminution des retards pour causes
gestion en gare ou réutilisation de
matériel de 8,5% et les retard pour
causes externes baisses de 6,1%.",2017,10,Bourgogne-Franche-Comté,Franche Comté
488,2018-02-01,Midi Pyrénées,10626.0,10212.0,414.0,1383.0,86.45710928319625,6.383947939262473,"1. Intempéries, malveillance (10 414 minutes perdues)
2. Dérangements d'installations (7 599 minutes perdues)
3. Défaillance engin moteur (2 900 minutes perdues)",2018,2,Occitanie,Midi Pyrénées
489,2017-10-01,Languedoc Roussillon,4210.0,4147.0,63.0,635.0,84.68772606703641,5.530708661417322,"Un mois d'octobre très compliqué, avec des résultats très bas à 84,69%. De grosses difficultés suite aux travaux RVB sur Tarascon, avec des ralentissements forfaitaires. Les causes externe ont augmentées elles aussi , avec notamment le début des intempéries et beaucoup de patinage.",2017,10,Occitanie,Languedoc Roussillon
490,2018-02-01,Hauts-de-France,26751.0,26064.0,687.0,3021.0,88.40930018416206,7.627606752730884,"Le mois de février a de nouveau été marqué par les intempéries (chutes de neige) et particulièrement lors de la journée du 7. Les températures extrêmement basses connues durant le mois ont mis à mal l’infrastructure (rail, aiguilles, caténaire) mais également le matériel avec un certain nombre d’anomalies. Les actes de malveillance (jets de pierres, bris de barrière) ont de nouveau généré de l’irrégularité durant tout le mois. On notera parmi ces actes, le franchissement du PN 126 fermé de Libercourt le 21 par un automobiliste.",2018,2,Hauts-de-France,
491,2017-10-01,Provence Alpes Côte d'Azur,15322.0,14841.0,481.0,2225.0,85.00774880398895,5.670112359550561,"Un mois difficile, avec 9,5 points d'irrégularité "" hors entreprise ferroviaire"".En effet nous avons souffert  d'incidents mageurs et lourds de conséquences, autant en réalisation de l'offre qu'en  régularité.",2017,10,Provence-Alpes-Côte d'Azur,Provence Alpes Côte d'Azur
492,2018-04-01,Grand Est,30144.0,29709.0,435.0,1689.0,94.31485408462082,16.589698046181173,"Un mois d'avril marqué par une majorité de causes externes comme par exemple de nombreux accidents de personne.
Des défaillances sur nos installations ferroviaires notamment à St Clément dans les Vosges auront impacté massivement nos résultats.",2018,4,Grand Est,
493,2017-11-01,Limousin,3903.0,3815.0,88.0,469.0,87.70642201834862,7.134328358208955,,2017,11,Nouvelle Aquitaine,Limousin
494,2018-04-01,Aquitaine,9453.0,9297.0,156.0,732.0,92.12649241690868,11.700819672131148,"Le mois d’avril a été fortement perturbé par les grèves sur la réforme de la SNCF, si bien que nos bons résultats que vous découvrirez ci-dessous sont à tempérer car nous n’avons assuré que 60% du plan de transport nominal.
 
Les suppressions (hors grève) continuent leur redressement depuis le début d’année. A noter que le plan d’action mis en place par les technicentres de la région porte ses fruits, nous passons ainsi en cumul annuel sous la moyenne nationale.
 
Pour le quatrième mois consécutif, la régularité affiche un meilleur résultat que l’an passé si bien que le cumul annuel affiche une progression de 0,9 point par rapport à 2017. On notera : la fin de la GOP de Pau (mi-avril), le dérangement d’une aiguille en gare de Thiviers empêchant les croisements dans cette gare, le déraillement d'un train de travaux sur Alassac,",2018,4,Nouvelle Aquitaine,Aquitaine
495,2017-11-01,Picardie,10623.0,10470.0,153.0,1374.0,86.87679083094557,6.620087336244541,Intempéries.,2017,11,Hauts-de-France,Picardie
496,2018-04-01,Centre,7058.0,11196.0,205.0,565.0,94.95355484101464,18.815929203539824,Ce mois d'Avril en terme de ponctualité est un mois correct. Peu d'incident structurants venant gêner la circulation des trains. La réalité du point de vue de nos clients est tout autre. Les mouvements sociaux ont très largement imputé le nombre de circulations proposées. Le mois à venir de ce point de vue là s'annonce à l'identique...,2018,4,Centre,
497,2017-12-01,Basse Normandie,3120.0,3061.0,59.0,256.0,91.63672002613524,10.95703125,Ce mois de décembre est particulièrement marqué par des intempéries qui ont entrainés des incidents tels que des arbres sur la voie (Bayeux le 11) et la caténaire (Lisieux le 31) et des inondations de sous terrain (Le Grand Jardin à plusieurs reprises). Nous avons aussi eu un accident avec une voiture à un PN le 20.,2017,12,Normandie,Basse Normandie
498,2018-05-01,Grand Est,31619.0,31064.0,555.0,1724.0,94.45016739634303,17.018561484918795,"Comme pour le mois précédent, ces commentaires ne tiennent pas compte des impacts grèves neutralisés dans les statistiques
Un mois de mai marqué par une majorité de causes externes dont  9 accidents de personne ainsi que les conséquences des orages.
Des défaillances sur nos installations ferroviaires, notamment à Metz (incendie dans un boitier électrique d'alimentation de caténaire) auront impacté également nos résultats.",2018,5,Grand Est,
499,2017-12-01,Haute Normandie,5708.0,5580.0,128.0,433.0,92.24014336917564,11.886836027713626,une régularité marqué par beaucoup d'incidents externes notamment liés aux conditions climatiques,2017,12,Normandie,Haute Normandie
500,2018-05-01,Normandie,5269.0,5169.0,100.0,460.0,91.10079319017218,10.236956521739131,"un mois marqué par le mouvement social qui a engendré des grosses difficultés en therme de disponibilité du matériel entrainant un PTA quotidien ainsi que de nombreux retards suite aux arrêts supplémentaires, attentes de correspondances...",2018,5,Normandie,
501,2017-12-01,Limousin,3958.0,3772.0,186.0,451.0,88.04347826086956,7.363636363636363,"De manière générale, les principaux retards en Décembre sont liés :
 - Aux défaillances de l’infrastructure  pour  2,3 points avec comme cause principale des déclenchements de LTV pour plus de 40% de l’irrégularité. A cela se rajoutent des dérangements dans un ordre de grandeur classique (PN, signaux, appareils de voies, block,…).
 - Aux causes externes  pour  3,2 points dont une grande majorité sont liées à des conséquences climatiques (froid, neige, vent,…) se traduisant par de l’adhérence dégradée, de l’adaptation de la vitesse et parfois des heurts avec arbres.  Pour le reste, les divagations de bestiaux et colis suspects viennent finir de compléter l’irrégularité liée à cet item. 
 - Aux défaillances du matériel roulant pour quasi 1,6 point, en stagnation par rapport au mois précédent, avec des avaries de matériel en ligne et au départ (isolements moteurs, avaries de portes, de freins…), mais aussi des difficultés en sortie dépôt  principalement liées à une tension du parc en maintenance et une non robustesse de produit train en sortie dépôt.
 - A la gestion des ressources pour quasi 0,3 point, avec principalement des écarts liés à la commande de celles-ci.
 - Aux correspondances et prises en charge clientèle pour  0,6 point, avec toujours des correspondances IC suite retards. Pour le reste, les PSH, l’affluence voyageurs sur certaines gares et l’attente de voyageurs expliquent l’irrégularité qui en découle.
 - A des causes liées aux conducteurs et ASCT pour quasi 1 point, en augmentation, avec comme événement principal des non respects de marches tracées sur de faibles parcours liés aux conditions climatiques. Pour le reste, nous retrouvons la cause classique : attente personnelle. 
 - A des causes liées à la circulation ferroviaire et travaux pour quasi 1,8 point en légère augmentation par rapport au mois précédent avec principalement des ralentissements sur zones de travaux sur les lignes 1 et 10 venant impacter la ligne 6 par espacement avec les Intercités. 
 Suppressions :
 pour tension sur le parc pour les ¾ et le reste en défaillance
 pour absences de ressources (conducteurs et/ou contrôleurs)
 suite à des difficultés de gestion des ressources.
suite défaillance d’infrastructure.
 suite colis suspects et conditions climatiques.",2017,12,Nouvelle Aquitaine,Limousin
502,2018-05-01,Provence Alpes Côte d'Azur,9712.0,9388.0,324.0,1029.0,89.03919897741798,8.123420796890185,"L'amélioration de la régularité du mois de mai entraine une amélioration de la ponctualité. En revanche elle s'accompagne d'une réduction de l'offre, liée à l'impact des mouvements sociaux",2018,5,Provence-Alpes-Côte d'Azur,Provence Alpes Côte d'Azur
503,2017-12-01,Nord Pas de Calais,18148.0,17797.0,351.0,2017.0,88.66662920716975,7.82350024789291,La production du mois de Décembre a été fortement marquée par les événements externes à commencer par les chutes de neige en date du 1er et du 11. Nous déplorons également à nouveau 3 accidents de personnes et ne nombreuses présences de personnes aux comportements suicidaires. Ce mois n’a malheureusement pas été épargné par les actes de malveillance d’origine diverses dont des bris de barrières aux passages à niveau et des détériorations sur les installations électriques.,2017,12,Hauts-de-France,Nord Pas de Calais
504,2018-06-01,Grand Est,36741.0,36038.0,703.0,2326.0,93.54570175925411,14.493551160791055,"Comme pour le mois précédent, ces commentaires ne tiennent pas compte des impacts grèves neutralisés dans les statistiques.
 L'évènement le plus marquant de juin aura été l'arrachement d'un câble télécom par un agriculteur lors de travaux  dans son champ entre Colmar et Ribeauvillé.
 Les intempéries (fortes chaleurs)  générant  orages et inondations, ainsi que  feux de talus, auront marqué  également notre production ce mois de juin,  de même que la présence de personnes dans la zone dangereuse aux abords des voies.",2018,6,Grand Est,
505,2018-02-01,Aquitaine,15212.0,14865.0,347.0,1486.0,90.00336360578541,9.003364737550472,"Ce mois de février se caractérise par une nette amélioration du taux de suppression et une légère dégradation de la régularité. Cela s’explique par une dégradation de la cause « TER » qui reste cependant meilleure que la moyenne nationale. Au sein de cette famille « TER » tous les contributeurs sont stables sauf la part Matériel qui augmente (dégradation en Limousin et en Poitou-Charentes mais amélioration en Aquitaine).
La part « Externe » reste élevée (dans la moyenne nationale)du fait du givre et de la neige ,des innondations, les actes de malveillances et des heurts d’animaux. Enfin la part « Réseau » bien que sous les 3% reste très élevée par rapport à la moyenne des régions.",2018,2,Nouvelle Aquitaine,Aquitaine
506,2018-06-01,Aquitaine,11696.0,11401.0,295.0,1293.0,88.65888957109026,7.817478731631864,,2018,6,Nouvelle Aquitaine,Aquitaine
507,2018-02-01,Auvergne-Rhône-Alpes,31153.0,30759.0,394.0,3757.0,87.78568874150655,7.187117380889007,,2018,2,Auvergne-Rhône-Alpes,
508,2018-08-01,Aquitaine,17137.0,16819.0,318.0,1590.0,90.54640585052618,9.577987421383648,"Après un solide 1er semestre, l’été s’est fortement dégradé tant en régularité qu’en suppression. Si la première quinzaine d’août continuait sur cette mauvaise tendance, la fin du mois signe deux belles semaines qui nous lancent sur un « post-été » et une rentrée de bonne qualité avec des voyageurs qui reviennent en masse vers le TER.  Il faut noter que nos résultats production en Nouvelle Aquitaine sont tirés par le haut par les territoires Limousin et Poitou Charentes alors que l’Aquitaine reste à la peine.

Les suppressions sont à l’objectif malgré une part externe élevée (0,6%) du fait des intempéries pour le 3ème mois consécutif. La part TER est stabilisée (1%) depuis 5 mois à un taux meilleur que le national. Elle est constituée de deux principaux contributeurs (M : 0,5% et T : 0,2%).

Avec une régularité 90,5%, août marque un net redressement sur toutes les familles :
- La part TER s’améliore nettement à 3,4 %, mais reste au-dessus de notre objectif. Les métiers Matériel et Escale ne sont pas aux niveaux attendus du fait du manque de fiabilité des matériels qui ont souffert de la chaleur de début de mois, et des flux estivaux (fortes affluences et nombreuses correspondances avec des voyageurs occasionnels chargés de bagages et vélos)
- La part Réseau se redresse très fortement à 2,2 % et revient à des niveaux plus conformes aux attentes
- La part Externe à 2,8% est très impactée par les orages violents",2018,8,Nouvelle Aquitaine,Aquitaine
509,2018-02-01,Centre,9898.0,9622.0,276.0,1439.0,85.0446892537934,5.686587908269631,"Un mois de février catastrophique en matière de ponctualité. La bonne dynamique insufflée par le mois de janvier est retombée comme un soufflet. Les principales causes sont les intempéries de ce début de mois, qui n'ont épargné aucune région atlantique avec pour corollaire la casse et la pénurie matériel.",2018,2,Centre,
510,2018-08-01,Normandie,9076.0,8996.0,80.0,378.0,95.7981325033348,22.7989417989418,,2018,8,Normandie,
511,2018-02-01,Pays-de-la-Loire,11812.0,11583.0,229.0,873.0,92.46309246309248,12.268041237113405,,2018,2,Pays de la Loire,Pays-de-la-Loire
512,2018-09-01,Normandie,8415.0,8317.0,98.0,400.0,95.19057352410724,19.7925,"La production du mois de septembre, si elle est moins bonne que celle d'août, reste cependant satisfaisante  malgré de nombreux dérangements du Réseau ferré (panne de signalisation, d'aiguille, travaux…) et des perturbations pour des causes externes (incendies aux abords des voie, malveillance)",2018,9,Normandie,
513,2018-03-01,Grand Est,44033.0,43038.0,995.0,2393.0,94.43979738835448,16.984956122022567,"Un mois de mars marqué par la derniere offensive de l'hiver. A cela s'ajoutant un accident entre une voiture et un train de FRET entrainant le deraillement de ce dernier. 
Des pannes sur nos infrastructures impactent aussi de facon consequente nos resultats ce mois ci.",2018,3,Grand Est,
514,2018-10-01,Grand Est,46329.0,45569.0,760.0,3005.0,93.40560468739712,14.164392678868552,"Un mois de production à nouveau difficile mais nous permettant tout de même de rester second TER de France. 
Les causes externes sont au même niveau que le mois précédent. La  poursuite du Renouvellement des Voies et Ballast (RVB) entre Reims et Charleville-Mézieres aura été très impactant pour le territoire Champagne -Ardenne. (chantier terminé début novembre 2018)",2018,10,Grand Est,
515,2018-03-01,Aquitaine,16211.0,15937.0,274.0,1172.0,92.64604379745246,12.598122866894196,"Le mois de mars confirme la tendance à l’amélioration de notre production tant en suppression qu’en régularité pour lesquelles nous affichons des résultats meilleurs que sur le 1er trimestre 2017.

Côté suppression : c’est notre meilleur résultat depuis plus de 8 mois. Ce taux ne fait que baisser depuis le début d’année et cette amélioration est essentiellement portée par TER

Côté régularité : nous continuons notre progression depuis le début de l’année avec 3 mois 2018 systématiquement supérieurs à ceux de 2017 ce qui nous permet d’afficher une progression de 1,2 point par rapport au 1er trimestre 2017. Toutes les ex-régions sont au-dessus de 91%, mais ces bons résultats sont particulièrement tirés par le Poitou-Charentes et le Limousin.",2018,3,Nouvelle Aquitaine,Aquitaine
516,2018-10-01,Normandie,8931.0,8816.0,115.0,709.0,91.95780399274048,11.43441466854725,"La production du mois est marquée par des difficultés d'adhérence en raison de la présence de feuille sur le rail, et ce avant la mise en place du ""Plan Adhérence"". Nous avons aussi subi plusieurs incidents sur le périmètre centre et sud Normandie (intrusion le 15, accident de personne le 18, plusieurs dérangement des installations ferroviaires les 5, 15 et 22)",2018,10,Normandie,
517,2013-01-01,Alsace,20095.0,19874.0,221.0,897.0,95.4865653617792,21.15607580824972,Intempéries.,2013,1,Grand Est,Alsace
518,2018-03-01,Auvergne-Rhône-Alpes,33527.0,32809.0,718.0,3741.0,88.59764089121887,7.770114942528735,,2018,3,Auvergne-Rhône-Alpes,
519,2018-10-01,Provence Alpes Côte d'Azur,15342.0,14679.0,663.0,2125.0,85.52353702568294,5.907764705882353,"Les  intempéries( arbres sur la voie, éboulement, patinage…) du mois d'octobre ont entrainé une réduction de l'offre, ainsi que d'importantes difficultés de circulations avec  un impact direct sur  notre régularité",2018,10,Provence-Alpes-Côte d'Azur,Provence Alpes Côte d'Azur
520,2013-01-01,Aquitaine,8099.0,8014.0,85.0,731.0,90.878462690292,9.963064295485635,Intempéries à partir du 20 janvier.,2013,1,Nouvelle Aquitaine,Aquitaine
521,2018-03-01,Bretagne,9679.0,9580.0,99.0,321.0,96.64926931106471,28.84423676012461,,2018,3,Bretagne,Bretagne
522,2018-11-01,Grand Est,44494.0,43801.0,693.0,2726.0,93.776397799137,15.06786500366838,"Une amélioration sensible de notre régularité, en ce mois  d'adhérence dégradé, nous permettant tout de même de nous classer 1er TER de France en novembre.
Des dérangement d'infrastructures  et des impacts travaux entre Reims-Laon s'ajoutent aux nombreux heurts de gibiers impactant  notre production.
Signalons également une tension  sur notre parc matériel due aux heurts précédemment cités ainsi qu'à des immobilisations  de trains pour reprofilage d'essieux suite au phénomène de patinage /enrayage conséquence de la présence de feuilles mortes sur nos voies.",2018,11,Grand Est,
523,2013-01-01,Auvergne,5785.0,5732.0,53.0,431.0,92.4808094905792,12.299303944315543,Conditions météos défavorables.,2013,1,Auvergne-Rhône-Alpes,Auvergne
524,2018-03-01,Pays-de-la-Loire,12662.0,12386.0,276.0,736.0,94.05780720167932,15.828804347826088,,2018,3,Pays de la Loire,Pays-de-la-Loire
525,2018-11-01,Bretagne,9346.0,9216.0,130.0,709.0,92.30685763888889,11.998589562764456,,2018,11,Bretagne,Bretagne
526,2013-01-01,Centre,9882.0,9687.0,195.0,812.0,91.61763187777431,10.929802955665023,"Trois incidents caténaires lourds, dont deux pour cause externe.",2013,1,Centre,
527,2018-03-01,Provence Alpes Côte d'Azur,15383.0,14845.0,538.0,1836.0,87.63219939373526,7.085511982570806,"Malgré des intempéries début mars qui ont perturbées notre production, la régularité s'est améliorée. La baisse de notre réalisation de l'offre s'explique  par le mouvement social de la semaine 12",2018,3,Provence-Alpes-Côte d'Azur,Provence Alpes Côte d'Azur
528,2018-12-01,Aquitaine,16529.0,16251.0,278.0,1561.0,90.39443726539903,9.410634208840486,"Le mois de décembre, bien que mis en difficulté par l’état du réseau sur plusieurs lignes, signe une performance à l’objectif. Cela permet de clôturer 2018 de bien meilleure façon qu’en 2017 tant en suppression qu’en régularité et de dresser un bilan annuel très satisfaisant : 
- Suppression 2018 : 1,7% versus 2,3% en 2017
- Régularité 2018 : 90,5% versus 89,6%

Dans la lignée de cette fin d’année très robuste, les suppressions perdurent dans leur bonne dynamique : 1,5% contre 2,8% en décembre 2017. C’est le fruit notamment d’une meilleure gestion du risque givre (9 jours ce mois) qui a permis de sauvegarder notre Matériel. Ci-dessous les performances détaillées des 4 familles de causes
 
Avec une régularité à 90,3%, TER signe un mois bien meilleur qu’en décembre 2017 (87,8%). Le fatalisme des hivers difficiles en Nouvelle Aquitaine est maintenant derrière nous",2018,12,Nouvelle Aquitaine,Aquitaine
529,2013-01-01,Franche Comté,5826.0,5744.0,82.0,553.0,90.37256267409472,9.386980108499095,,2013,1,Bourgogne-Franche-Comté,Franche Comté
530,2018-04-01,Normandie,5057.0,4971.0,86.0,497.0,90.0020116676725,9.002012072434608,Un mois marqué par des épisodes de grèves avec une production qui reste difficile entres ces intervalles en raison des difficultés pour retrouver une production normale mais aussi des dérangements d'instalations suite aux journées avec des forts écarts de température entre le jour et la nuit.,2018,4,Normandie,
531,2018-12-01,Pays-de-la-Loire,12433.0,12167.0,266.0,1215.0,90.01397221993918,9.013991769547324,,2018,12,Pays de la Loire,Pays-de-la-Loire
532,2013-01-01,Limousin,3817.0,3770.0,47.0,210.0,94.42970822281168,16.952380952380953,,2013,1,Nouvelle Aquitaine,Limousin
533,2018-04-01,Midi Pyrénées,6208.0,6045.0,163.0,737.0,87.80810587262201,7.202170963364993,"1. Dérangements d'installations (3 658 minutes perdues)
2. Malveillance (3 230 minutes perdues)
3. Défaillance engin moteur (1 282 minutes perdues)",2018,4,Occitanie,Midi Pyrénées
534,2019-01-01,Normandie,8783.0,8684.0,99.0,389.0,95.52049746660524,21.32390745501285,"Un bon résultat pour ce mois de janvier malgré un gros incident Infra à Mantes le 7, un accident de personne à Paris St Lazare le 24 et un épisode neigeux en fin de mois.",2019,1,Normandie,
535,2013-02-01,Auvergne,5229.0,5166.0,63.0,427.0,91.73441734417344,11.098360655737704,Conditions météos et dérangement d'installations de sécurité.,2013,2,Auvergne-Rhône-Alpes,Auvergne
536,2018-04-01,Pays-de-la-Loire,7814.0,7707.0,107.0,589.0,92.35759698974958,12.084889643463498,,2018,4,Pays de la Loire,Pays-de-la-Loire
537,2019-01-01,Hauts-de-France,30267.0,29329.0,938.0,2737.0,90.6679395819837,9.715747168432593,"Un mois de Janvier en nette progression par rapport au mois de janvier 2018. Le mois a principalement été marqué par les passages neigeux des 22,23 puis le 30 avec le passage de la tempête Gabriel. A noter parmi les autres faits marquants, la fermeture au public de la passerelle de croix l’allumette, le heurt de plusieurs animaux dont un sanglier à Chantilly et un chien à Libercourt et enfin le déraillement d’un train FRET à Douai.",2019,1,Hauts-de-France,
538,2013-02-01,Bourgogne,7418.0,7337.0,81.0,630.0,91.41338421698242,10.646031746031746,Un mois de février en retrait d'un point sur le mois précédent (deux journée noires les 19 et 25) mais conforte un résultat global cumulé jamais réalisé lors des six derniers exercices précédents.,2013,2,Bourgogne-Franche-Comté,Bourgogne
539,2018-05-01,Auvergne-Rhône-Alpes,14740.0,14523.0,217.0,1650.0,88.63871101012188,7.801818181818182,"La production est principalement perturbée par des causes liées à l'externes, aux infrastructures ferroviaires et à l'utilisation du matériel. L'abaissement du niveau de plan de transport pour cause de grève fait également émmerger de nombreux retards liés à la prise en charge des voyageurs.",2018,5,Auvergne-Rhône-Alpes,
